temperature,vacuum,pressure,humidity,power_output,brush_stress,high_stress
19.4,50.4,1019.9,55.0,477.47,0.514,0
21.9,52.6,1029.66,75.3,471.15,0.635,1
23.8,42.4,1011.78,54.1,472.38,0.569,0
26.1,39.8,998.21,29.1,474.96,0.489,0
34.2,28.5,998.55,79.7,450.4,0.828,1
33.6,73.3,1029.6,68.0,448.63,0.778,1
8.1,74.1,1026.47,67.8,502.87,0.393,0
27.4,28.4,1011.01,69.7,475.26,0.664,1
16.9,49.1,1004.67,52.9,492.13,0.45,0
12.2,64.2,998.38,89.1,483.13,0.562,0
9.0,76.3,1031.56,65.1,492.08,0.414,0
27.1,59.3,1029.77,47.6,465.32,0.593,0
14.4,54.1,999.66,87.4,489.17,0.567,0
28.4,45.3,1021.54,90.6,464.71,0.78,1
37.0,36.1,1022.28,98.0,440.56,0.95,1
36.8,62.2,1002.43,50.1,445.42,0.748,1
10.0,71.9,1008.42,46.6,496.83,0.341,0
23.3,62.8,1005.84,91.0,465.55,0.725,1
6.0,65.9,1026.33,86.1,511.09,0.427,0
32.7,77.1,993.95,96.8,445.16,0.891,1
8.0,42.2,1030.57,27.9,505.99,0.226,0
8.9,62.0,1025.33,95.1,498.65,0.519,0
21.7,41.5,1027.8,92.7,465.79,0.714,1
13.3,37.2,1031.85,46.4,493.91,0.382,0
27.3,34.9,1006.56,43.3,469.71,0.569,0
8.8,78.9,992.95,37.0,501.31,0.281,0
23.9,59.0,1030.46,54.7,469.1,0.579,0
13.1,27.7,997.74,99.8,493.25,0.594,0
13.7,76.6,1015.14,61.2,490.45,0.452,0
10.3,70.2,1009.59,71.6,493.12,0.451,0
21.1,67.0,1028.53,49.2,474.12,0.517,0
4.5,74.4,1024.77,84.9,497.09,0.434,0
6.2,37.7,1008.51,94.9,506.92,0.473,0
26.4,46.0,1006.98,44.6,474.06,0.555,0
9.3,66.8,1011.65,31.5,505.57,0.256,0
35.0,63.1,997.17,39.1,454.72,0.665,1
7.5,42.7,1022.65,68.8,512.83,0.37,0
13.4,71.5,1020.34,43.0,495.93,0.365,0
26.6,39.7,1009.82,87.4,465.97,0.745,1
15.1,81.2,1019.26,62.2,478.91,0.494,0
1.9,55.5,996.38,49.4,519.35,0.219,0
26.0,70.4,1014.14,94.5,454.54,0.79,1
23.7,35.7,1008.8,71.1,477.91,0.625,1
20.4,80.2,1027.91,34.4,473.05,0.452,0
28.9,72.5,997.79,69.0,452.26,0.724,1
18.4,35.5,997.75,99.7,474.86,0.688,1
9.9,79.8,1003.61,37.3,489.5,0.317,0
30.8,65.5,1008.74,46.6,461.73,0.636,1
16.5,71.7,998.37,97.5,471.62,0.665,1
17.2,45.7,1019.26,89.6,478.9,0.626,1
30.0,79.1,1024.41,66.2,451.11,0.727,1
16.6,44.5,1024.62,27.1,491.91,0.344,0
16.0,60.9,1020.02,70.1,484.26,0.524,0
8.2,37.8,1029.11,53.1,505.63,0.33,0
12.2,30.5,996.11,93.5,489.47,0.568,0
17.1,36.7,1010.89,73.2,487.83,0.542,0
1.9,71.7,1001.26,88.0,509.16,0.394,0
6.4,80.1,1019.97,35.4,506.71,0.237,0
33.0,27.1,1006.21,26.0,468.73,0.563,0
20.6,36.7,1015.51,64.1,482.51,0.555,0
32.8,54.1,1009.1,32.3,452.83,0.618,1
32.0,62.7,1011.58,81.8,448.44,0.816,1
30.9,65.6,1017.03,45.6,457.88,0.641,1
36.9,62.8,1002.99,66.3,439.01,0.827,1
26.4,25.5,1029.65,40.0,475.91,0.533,0
32.8,46.6,996.89,63.7,450.55,0.749,1
9.7,29.3,1018.03,37.7,510.3,0.275,0
35.4,48.3,999.83,64.2,456.62,0.766,1
8.8,47.2,1031.24,83.4,506.71,0.455,0
2.6,73.3,1018.06,82.5,506.57,0.385,0
17.3,65.6,1029.9,93.1,473.75,0.651,1
33.6,80.6,1003.61,73.4,446.33,0.804,1
13.1,67.2,1007.39,79.1,481.28,0.535,0
34.8,61.0,1012.24,55.7,448.83,0.741,1
34.6,43.7,1018.89,57.8,456.71,0.731,1
23.2,76.7,995.65,76.6,467.87,0.661,1
25.3,39.9,1027.98,57.4,468.34,0.606,1
18.7,75.3,1006.13,42.4,475.31,0.461,0
33.6,30.5,993.29,66.0,453.87,0.759,1
31.1,64.8,1030.19,86.2,449.2,0.823,1
32.3,77.9,1024.7,32.3,451.57,0.615,1
14.7,55.3,1004.74,67.9,481.68,0.507,0
25.0,48.2,995.86,34.1,470.62,0.506,0
30.0,39.0,994.49,29.4,465.08,0.552,0
33.6,64.5,1022.68,37.2,449.87,0.652,1
28.9,31.7,1031.15,93.2,463.48,0.798,1
35.4,38.6,1000.33,44.0,452.02,0.695,1
22.2,44.9,1013.57,99.1,473.53,0.729,1
34.5,59.5,1014.13,51.2,457.04,0.703,1
11.8,58.2,1007.23,38.1,495.28,0.329,0
33.2,66.8,1003.22,64.9,452.9,0.753,1
29.0,51.9,1027.4,85.4,460.31,0.775,1
2.2,72.4,1003.93,95.8,505.93,0.435,0
33.2,37.0,992.28,55.3,456.08,0.708,1
28.5,79.3,992.24,90.8,451.4,0.808,1
35.6,59.4,1024.97,64.8,444.23,0.795,1
4.9,68.0,1001.51,40.1,504.53,0.244,0
21.8,68.8,1007.25,59.7,478.83,0.557,0
19.4,33.3,996.48,75.2,480.86,0.588,0
19.4,72.8,1010.99,37.0,480.94,0.436,0
10.8,47.2,1032.4,64.3,501.11,0.412,0
4.0,51.6,1007.3,42.9,510.79,0.233,0
4.1,72.5,1014.93,95.5,497.52,0.471,0
16.2,53.5,996.93,65.8,476.88,0.525,0
19.0,46.7,995.48,90.5,474.18,0.659,1
12.1,36.8,1001.36,74.3,505.2,0.458,0
29.1,44.9,992.98,74.3,462.24,0.728,1
19.6,32.1,1005.05,77.8,479.85,0.604,1
24.7,42.2,1015.08,49.6,476.9,0.552,0
4.1,53.4,1003.05,75.5,510.51,0.366,0
9.1,75.7,998.82,62.5,494.29,0.4,0
15.7,70.7,1022.45,41.4,479.09,0.417,0
29.6,74.7,1026.4,83.7,454.53,0.786,1
2.2,80.3,1021.36,31.0,511.97,0.164,0
21.7,71.3,1020.66,77.6,465.69,0.654,1
12.5,81.0,1012.04,31.6,494.28,0.313,0
5.3,53.7,1026.73,53.6,513.01,0.286,0
16.7,61.3,1016.82,63.4,485.27,0.504,0
12.0,30.4,1023.09,76.8,508.38,0.46,0
23.9,67.3,1017.25,55.6,472.68,0.576,0
28.4,40.5,1017.07,83.1,468.24,0.743,1
13.6,57.0,995.43,60.2,489.96,0.448,0
28.5,54.9,1031.94,46.2,460.87,0.611,1
14.3,66.7,1013.48,28.6,495.1,0.319,0
10.1,47.4,1012.56,56.1,504.34,0.365,0
28.3,47.2,1023.96,50.7,466.63,0.615,1
21.4,76.4,1011.4,58.1,472.03,0.56,0
20.5,49.9,992.51,58.1,477.07,0.54,0
24.9,27.5,1009.92,55.5,477.08,0.577,0
26.6,33.7,996.94,62.9,473.88,0.631,1
21.6,68.1,1005.29,28.8,477.17,0.434,0
32.5,52.5,1031.62,76.1,455.67,0.785,1
23.0,33.7,1001.97,71.2,475.7,0.622,1
16.2,65.6,1024.66,72.1,488.76,0.526,0
13.3,30.0,1014.97,69.2,496.12,0.469,0
9.8,78.2,998.79,50.5,490.06,0.368,0
17.3,42.8,1025.89,30.6,495.34,0.359,0
13.3,45.0,1011.74,61.1,500.01,0.428,0
3.3,67.1,1027.19,65.3,505.23,0.327,0
33.5,52.4,1016.48,94.4,457.83,0.864,1
10.7,59.6,994.52,75.2,495.4,0.466,0
31.1,61.3,1022.74,75.8,455.53,0.768,1
18.9,74.2,1028.47,49.9,478.66,0.486,0
19.6,33.3,1017.25,41.1,483.84,0.449,0
22.2,62.2,996.39,67.3,468.52,0.612,1
2.3,79.2,1025.59,82.9,508.19,0.381,0
5.8,53.4,1022.18,98.5,513.93,0.468,0
5.4,46.4,1012.88,39.2,515.13,0.225,0
8.4,56.1,1017.3,44.4,500.78,0.307,0
6.2,38.5,1006.2,26.9,517.82,0.179,0
22.5,46.5,995.49,52.4,476.73,0.539,0
36.8,54.5,1007.39,98.1,440.62,0.95,1
12.0,72.2,997.76,81.9,489.63,0.518,0
33.8,35.7,998.78,96.0,446.7,0.895,1
33.0,52.9,1009.26,57.5,462.37,0.702,1
28.4,35.9,993.23,93.3,468.18,0.784,1
4.6,47.4,1026.62,78.7,506.99,0.391,0
7.9,46.1,1013.57,63.7,506.21,0.367,0
27.5,43.1,992.86,40.8,463.66,0.573,0
30.4,55.5,1015.94,93.1,448.28,0.844,1
16.8,62.1,1019.61,39.9,483.53,0.414,0
10.8,71.4,998.98,99.8,482.78,0.59,0
28.9,25.8,1028.96,65.8,465.67,0.684,1
24.6,80.6,1027.83,41.4,469.22,0.533,0
21.9,55.5,1018.31,73.1,466.85,0.636,1
4.3,33.5,1005.59,100.0,510.87,0.464,0
19.3,31.0,1009.14,96.0,477.4,0.678,1
15.8,74.4,1026.07,89.1,477.14,0.613,1
7.1,71.0,992.66,44.1,512.23,0.269,0
28.4,63.0,1002.73,87.8,457.51,0.783,1
18.1,61.0,1000.05,81.5,474.31,0.613,1
21.0,26.9,1022.27,45.4,487.22,0.474,0
15.3,80.4,1001.69,72.4,480.14,0.535,0
34.3,38.6,1004.79,29.0,460.1,0.607,1
19.8,37.9,1004.77,70.1,480.63,0.573,0
22.1,35.9,1008.75,34.2,484.41,0.447,0
7.8,31.9,1032.67,71.1,516.43,0.375,0
20.9,53.2,1012.64,29.9,474.09,0.438,0
30.6,48.0,1001.97,54.2,464.54,0.659,1
29.0,68.3,1019.35,43.3,463.15,0.601,1
23.1,37.8,999.04,61.4,478.83,0.578,0
3.9,59.0,1010.59,43.3,508.73,0.238,0
8.4,61.4,1005.15,82.0,499.48,0.46,0
34.4,49.7,1004.55,49.6,449.74,0.711,1
30.6,60.7,997.34,56.6,456.02,0.685,1
7.5,46.2,1017.67,32.8,509.2,0.234,0
35.5,54.0,1021.18,56.3,434.23,0.78,1
9.2,56.5,1011.54,41.3,500.75,0.304,0
36.2,47.1,1032.18,83.3,448.04,0.869,1
16.5,65.7,1023.14,61.4,484.12,0.496,0
27.2,64.7,992.08,51.4,469.74,0.6,0
12.5,45.4,992.12,50.9,492.58,0.393,0
10.5,39.8,1019.1,98.6,490.53,0.567,0
21.8,35.7,994.68,29.9,485.52,0.424,0
8.7,81.4,1015.02,35.0,503.67,0.266,0
14.9,57.9,994.42,63.5,481.8,0.492,0
4.1,80.2,992.18,27.7,506.16,0.183,0
9.0,77.8,1019.59,96.8,491.45,0.541,0
8.4,67.4,997.42,82.6,495.81,0.47,0
3.9,30.6,1024.84,30.2,518.18,0.167,0
36.3,60.5,1029.26,84.8,443.36,0.885,1
33.9,66.2,1014.23,61.8,449.13,0.756,1
27.3,77.0,1016.38,81.3,461.1,0.738,1
17.8,36.2,992.67,83.8,482.71,0.602,1
11.7,67.3,1025.16,70.5,492.79,0.463,0
10.0,56.3,995.54,70.2,493.4,0.443,0
26.9,76.3,1029.09,62.3,461.6,0.656,1
35.8,44.0,1031.73,66.1,447.57,0.796,1
13.2,73.2,1018.28,89.3,476.48,0.587,0
34.7,76.3,993.04,82.6,438.72,0.868,1
32.5,61.8,1018.28,47.9,455.66,0.671,1
20.9,59.5,996.31,48.2,473.15,0.513,0
7.0,62.3,1004.51,53.4,490.72,0.347,0
15.1,46.4,1004.37,48.0,484.12,0.427,0
3.6,45.3,1021.91,31.8,520.54,0.165,0
19.0,64.3,999.24,69.2,474.74,0.573,0
27.4,67.9,1025.58,58.4,463.88,0.642,1
2.7,36.6,997.11,62.0,518.49,0.28,0
11.3,30.6,1028.62,89.5,498.25,0.524,0
33.2,67.1,1024.1,55.0,450.75,0.718,1
30.1,32.3,1016.97,52.0,472.01,0.629,1
9.8,65.1,1017.44,55.9,494.64,0.38,0
34.5,32.5,993.4,63.1,459.79,0.746,1
2.7,31.6,993.25,38.1,519.31,0.183,0
18.8,53.3,1021.62,61.2,479.61,0.529,0
27.9,58.1,1010.97,71.1,463.7,0.699,1
8.4,66.2,1004.23,32.9,502.98,0.257,0
9.5,74.9,998.81,67.3,494.8,0.422,0
29.5,27.9,1009.62,29.3,468.56,0.539,0
12.8,78.1,1007.27,66.3,480.89,0.482,0
15.9,40.0,1006.69,96.5,491.0,0.616,1
17.2,38.2,1022.33,83.6,479.56,0.601,1
9.4,72.2,1010.36,52.3,506.61,0.338,0
10.1,36.3,1009.48,89.0,496.08,0.513,0
23.4,61.4,1003.1,84.2,467.06,0.695,1
7.2,66.7,998.6,39.7,507.14,0.263,0
15.4,41.4,1024.82,94.9,488.89,0.608,1
15.2,79.3,1021.5,36.4,484.59,0.381,0
34.6,66.6,1003.18,46.6,449.57,0.702,1
18.2,61.1,1030.8,75.5,478.68,0.582,0
2.8,47.4,1029.05,72.3,505.2,0.349,0
26.4,54.6,996.87,57.1,467.14,0.619,1
17.9,67.8,1011.19,80.3,481.44,0.592,0
14.5,49.5,999.94,99.0,482.79,0.627,1
23.8,25.5,1006.84,58.2,475.47,0.579,0
33.1,79.1,1028.54,53.5,445.14,0.722,1
11.4,44.9,1005.25,61.4,500.0,0.408,0
19.7,63.3,1011.87,38.8,483.39,0.441,0
17.0,50.8,1012.37,26.3,490.82,0.347,0
29.4,68.3,1002.86,65.5,457.9,0.704,1
20.2,75.7,997.88,73.9,476.48,0.601,1
27.3,29.6,1024.77,77.1,469.4,0.705,1
26.7,41.9,998.01,52.6,468.49,0.602,1
32.1,67.8,1006.11,69.9,442.45,0.782,1
13.0,66.2,1017.85,88.8,489.72,0.556,0
24.1,36.0,998.76,74.2,477.05,0.643,1
23.8,26.2,1032.13,74.7,482.92,0.63,1
35.2,40.6,1004.98,26.2,466.13,0.593,0
2.6,69.5,1019.71,43.8,503.6,0.237,0
18.4,40.7,1002.03,87.1,481.01,0.625,1
6.7,65.3,1023.28,73.6,504.47,0.398,0
11.8,77.1,1009.91,80.3,485.97,0.517,0
35.9,44.4,998.97,54.9,454.39,0.739,1
7.7,74.5,1026.46,38.0,499.45,0.276,0
31.4,75.1,1001.85,39.9,455.72,0.627,1
21.7,27.1,1019.09,83.4,473.79,0.661,1
14.9,60.5,1030.24,92.3,481.18,0.608,1
2.1,26.8,1014.82,98.5,514.56,0.428,0
12.3,35.7,1005.24,44.8,499.51,0.354,0
5.5,41.5,1020.62,44.5,517.2,0.244,0
27.2,28.6,1029.42,83.7,466.65,0.736,1
14.8,31.3,1017.76,84.7,491.19,0.556,0
28.8,63.6,998.82,30.4,462.68,0.547,0
30.0,80.1,1023.11,61.0,460.63,0.687,1
25.8,32.8,1024.79,88.1,468.12,0.735,1
34.4,67.9,1023.56,80.3,442.93,0.847,1
29.5,72.9,1029.93,91.1,453.43,0.816,1
25.2,46.9,1015.58,84.9,469.57,0.713,1
10.1,30.2,1007.73,82.1,498.31,0.481,0
31.7,62.2,1015.0,85.5,453.08,0.818,1
16.4,41.5,1025.95,82.8,491.1,0.566,0
26.4,46.8,1021.1,91.4,461.49,0.767,1
35.4,44.0,1009.84,54.4,451.41,0.737,1
22.8,80.8,1031.63,95.7,461.94,0.745,1
34.7,33.2,1009.44,31.1,454.3,0.631,1
35.9,63.5,1031.58,69.8,441.26,0.824,1
35.7,59.2,1002.72,35.0,455.59,0.655,1
11.5,37.8,996.19,28.3,500.62,0.277,0
17.4,54.9,1004.08,79.1,484.99,0.574,0
18.7,28.2,1021.81,60.5,485.97,0.512,0
31.5,71.3,1017.94,58.3,453.84,0.706,1
3.7,74.8,1000.32,82.4,502.77,0.404,0
21.9,60.0,993.57,60.4,472.46,0.573,0
22.5,78.6,1016.43,62.1,464.99,0.602,1
21.1,57.4,1026.13,88.1,466.84,0.687,1
4.0,71.7,1032.93,89.6,505.48,0.431,0
12.6,72.5,1019.81,97.6,482.6,0.602,1
30.6,54.2,998.13,66.0,451.87,0.73,1
35.7,28.8,993.48,92.3,449.83,0.896,1
13.0,59.2,994.44,29.8,496.23,0.307,0
19.9,46.9,995.7,83.9,476.81,0.637,1
33.5,50.9,1008.74,57.9,454.16,0.726,1
22.5,76.1,996.3,53.8,469.85,0.559,0
2.6,49.0,1023.75,87.7,507.66,0.403,0
10.9,65.2,1030.31,97.8,489.76,0.569,0
4.9,80.6,1026.77,32.2,505.65,0.21,0
14.7,31.5,1013.11,36.5,500.43,0.344,0
36.0,68.9,1019.33,50.9,447.12,0.739,1
24.2,54.4,1008.85,80.0,467.59,0.686,1
33.5,79.7,1030.87,82.6,444.49,0.844,1
15.0,61.7,1010.31,28.8,489.65,0.338,0
2.5,35.7,1012.65,59.5,523.29,0.259,0
29.0,61.9,1027.31,48.0,462.15,0.621,1
6.7,50.2,1026.21,82.3,502.77,0.436,0
10.9,51.7,1010.13,48.5,495.81,0.36,0
34.8,48.8,998.08,76.5,454.94,0.813,1
21.7,32.6,1031.1,37.4,493.47,0.437,0
23.2,68.8,993.57,29.3,481.13,0.446,0
34.9,37.4,1027.81,85.5,456.77,0.845,1
4.4,50.6,1019.41,71.8,509.08,0.357,0
9.7,79.6,1027.32,76.8,486.48,0.48,0
35.3,32.4,1008.24,94.9,446.6,0.908,1
23.1,59.1,1022.9,57.9,470.68,0.58,0
30.8,69.9,1025.68,87.6,450.83,0.821,1
35.2,64.3,997.29,100.1,434.77,0.951,1
32.2,60.0,1015.23,32.8,456.65,0.606,1
35.2,57.5,1001.48,95.3,444.93,0.912,1
25.1,33.1,1018.28,60.0,477.88,0.595,0
8.6,53.7,1019.71,43.7,499.0,0.31,0
9.0,30.9,1018.96,33.7,515.49,0.241,0
1.9,52.2,1018.0,88.8,512.64,0.39,0
6.5,66.2,1010.82,49.2,509.87,0.287,0
13.5,65.3,1001.07,85.2,480.88,0.565,0
26.8,43.7,1010.96,52.6,469.63,0.601,1
18.2,43.2,1032.17,33.4,487.88,0.394,0
32.0,73.8,1000.64,41.2,452.16,0.647,1
1.9,68.4,1016.14,67.4,510.26,0.31,0
27.4,26.0,1000.38,47.2,473.41,0.578,0
21.0,31.3,1032.88,78.6,480.65,0.62,1
3.2,62.5,1016.87,49.5,513.73,0.245,0
35.4,57.5,1032.33,78.1,441.66,0.852,1
10.5,57.1,997.67,99.2,490.76,0.569,0
12.2,81.5,1003.67,68.7,481.76,0.483,0
28.7,55.8,1000.83,52.2,465.53,0.628,1
20.2,59.0,995.1,77.7,474.29,0.62,1
35.5,47.8,995.93,92.9,439.95,0.915,1
31.7,53.0,993.2,84.7,458.2,0.805,1
10.3,74.0,1010.61,81.3,490.74,0.495,0
3.9,76.9,1006.93,97.8,495.73,0.482,0
16.0,50.3,1001.1,44.4,493.64,0.404,0
23.2,64.4,1028.98,71.8,465.02,0.648,1
8.8,39.2,1030.85,51.2,508.07,0.323,0
23.8,47.4,1028.07,76.7,470.96,0.662,1
32.9,47.0,1020.18,62.3,455.93,0.732,1
19.0,44.1,999.63,36.9,491.52,0.41,0
27.2,52.8,1007.68,32.2,474.92,0.513,0
17.9,44.6,1010.56,91.6,472.16,0.656,1
14.8,54.2,1005.51,77.1,495.82,0.517,0
33.4,31.6,1019.53,56.4,456.84,0.712,1
7.7,41.7,1028.11,55.9,501.15,0.344,0
23.4,45.5,1009.56,84.0,475.31,0.679,1
16.0,25.7,1032.38,56.9,491.8,0.457,0
23.8,37.4,993.23,79.6,478.62,0.658,1
21.7,36.2,1031.59,76.7,476.38,0.629,1
21.7,74.1,992.68,86.6,469.44,0.682,1
11.0,42.4,1005.0,52.7,509.24,0.351,0
14.7,59.3,998.15,83.7,490.4,0.553,0
17.2,38.5,994.66,71.4,489.67,0.532,0
8.9,26.1,1023.22,31.4,514.65,0.233,0
12.4,63.6,1016.37,90.6,483.59,0.569,0
13.5,43.8,994.4,46.8,499.58,0.374,0
2.7,38.9,1026.22,34.3,523.11,0.16,0
19.3,46.4,1029.41,46.4,482.44,0.47,0
34.8,63.3,1015.93,51.7,444.38,0.735,1
26.5,53.2,1021.29,30.6,468.77,0.512,0
7.2,76.5,1002.91,99.3,490.86,0.533,0
6.6,30.1,994.38,84.7,510.12,0.43,0
21.3,64.1,997.19,90.2,476.08,0.678,1
36.3,28.7,997.0,72.4,452.98,0.816,1
26.0,38.6,997.71,96.7,464.6,0.778,1
27.1,56.9,1009.59,68.5,462.26,0.682,1
21.4,53.5,1023.79,30.1,475.98,0.44,0
7.1,60.0,1007.15,63.5,504.45,0.362,0
18.4,59.3,995.42,89.1,482.35,0.63,1
15.3,50.8,1019.11,73.8,478.46,0.543,0
12.5,79.1,1022.01,51.4,491.37,0.398,0
20.4,36.1,1002.32,70.5,473.99,0.595,0
30.7,31.5,1011.12,26.4,472.18,0.533,0
6.4,48.2,1025.25,93.0,494.52,0.492,0
11.1,53.0,1027.46,75.8,491.36,0.481,0
7.8,46.1,1031.37,88.1,498.62,0.48,0
3.2,75.6,1020.27,78.1,504.25,0.378,0
29.8,26.7,1004.89,80.3,462.49,0.758,1
28.4,76.1,1023.96,58.1,464.91,0.649,1
13.6,71.6,1019.53,34.4,491.82,0.34,0
25.9,62.6,1017.78,50.6,463.19,0.596,0
20.7,61.4,1011.82,84.1,471.4,0.657,1
6.8,39.5,992.81,95.6,507.82,0.48,0
17.1,71.6,1000.97,28.6,488.51,0.362,0
4.3,37.1,1009.65,94.4,510.67,0.443,0
9.1,66.7,996.31,37.3,501.2,0.285,0
10.0,39.4,1006.12,30.6,511.23,0.248,0
32.2,37.9,1006.4,98.3,452.59,0.876,1
36.0,56.8,1031.71,96.6,440.11,0.936,1
26.9,57.5,1004.35,69.0,463.05,0.681,1
10.5,50.2,1029.22,93.6,499.29,0.53,0
12.3,41.8,1024.01,47.2,500.99,0.36,0
18.4,26.4,1025.08,47.9,494.86,0.441,0
31.2,67.2,999.25,86.5,443.75,0.836,1
9.8,27.0,1028.15,68.6,493.7,0.433,0
21.5,75.7,1020.49,37.1,471.81,0.477,0
16.7,26.3,1029.37,47.5,496.78,0.417,0
35.2,37.4,999.89,46.1,457.43,0.69,1
27.6,73.2,1025.82,71.5,456.98,0.71,1
8.0,64.8,1009.77,99.7,496.9,0.531,0
29.3,27.2,1028.59,92.2,459.18,0.807,1
5.2,56.7,1004.7,64.8,511.6,0.332,0
16.2,77.2,1020.87,80.5,478.7,0.58,0
23.5,60.7,1013.83,39.3,475.8,0.5,0
25.4,50.0,1024.52,51.4,466.5,0.588,0
34.3,49.5,1007.77,96.7,447.66,0.902,1
16.8,66.6,1005.97,88.4,483.22,0.609,1
20.3,66.4,1006.09,38.9,480.52,0.454,0
30.8,42.9,1016.65,54.7,466.2,0.659,1
17.4,34.5,1019.18,62.2,483.95,0.509,0
11.5,69.1,1007.9,37.1,497.94,0.317,0
20.7,51.0,1011.05,26.9,483.06,0.405,0
22.5,79.2,996.99,41.8,472.13,0.506,0
17.9,68.5,1026.9,85.0,472.31,0.628,1
17.1,67.9,1005.85,65.9,476.45,0.535,0
33.0,71.0,1018.03,81.5,449.54,0.824,1
2.3,58.2,1006.62,50.8,519.93,0.228,0
35.7,67.4,1002.41,60.3,446.66,0.774,1
10.8,47.4,1031.68,70.1,496.83,0.444,0
23.5,30.1,996.92,83.5,475.65,0.676,1
26.2,64.3,1031.7,84.2,460.5,0.739,1
12.1,40.9,1023.71,68.9,495.3,0.456,0
13.1,68.4,1009.73,36.0,490.88,0.344,0
32.9,42.4,1000.22,70.0,454.68,0.766,1
25.3,43.8,1018.85,93.1,468.15,0.749,1
26.8,48.3,994.05,56.0,463.64,0.626,1
32.0,32.5,1029.25,30.5,467.62,0.573,0
28.9,66.7,1025.96,75.0,462.82,0.726,1
13.4,49.8,998.19,50.6,495.96,0.396,0
14.8,29.7,993.77,27.9,506.19,0.299,0
7.0,77.9,994.37,41.7,505.32,0.272,0
12.7,45.2,993.02,67.5,488.75,0.47,0
5.6,70.4,1014.57,72.2,508.99,0.371,0
24.7,50.4,1032.26,99.6,464.57,0.776,1
24.9,58.3,1024.28,53.0,466.65,0.588,0
11.4,50.0,1027.15,64.6,490.95,0.44,0
13.7,42.0,1000.54,76.7,491.23,0.513,0
4.3,63.3,1003.88,38.4,510.11,0.22,0
6.4,36.4,994.92,88.2,507.88,0.446,0
22.0,58.0,1027.8,72.7,479.85,0.609,1
2.0,66.6,1000.97,83.4,505.83,0.384,0
26.3,60.9,997.78,74.9,457.53,0.709,1
9.4,46.5,997.25,28.1,501.65,0.251,0
4.1,32.3,1012.91,83.1,508.71,0.399,0
36.0,69.9,1020.94,50.1,449.55,0.73,1
27.0,78.5,995.94,61.7,461.36,0.656,1
26.1,44.2,1021.34,95.9,470.69,0.765,1
21.2,31.9,992.33,84.6,477.36,0.653,1
22.7,42.8,993.87,73.3,470.12,0.639,1
32.5,67.3,993.91,89.2,445.38,0.857,1
13.5,70.9,1007.63,28.0,493.08,0.311,0
34.2,73.6,1000.67,93.3,440.16,0.903,1
36.3,30.5,992.46,35.8,449.85,0.676,1
30.2,72.6,1010.84,81.3,448.33,0.795,1
9.0,76.9,1028.26,32.0,495.07,0.275,0
36.1,62.3,1024.77,42.1,449.84,0.699,1
36.4,45.1,1016.22,42.3,452.55,0.697,1
2.7,60.6,998.86,59.3,513.28,0.28,0
24.1,73.7,1009.42,90.1,454.08,0.752,1
14.2,37.6,1022.28,94.4,489.66,0.591,0
26.7,33.7,993.46,27.8,475.81,0.489,0
6.6,62.7,1023.33,26.3,505.08,0.206,0
24.7,27.2,994.9,56.9,473.57,0.588,0
13.6,36.4,1014.05,45.2,499.17,0.37,0
36.6,58.5,1020.89,37.9,450.16,0.687,1
18.2,61.1,1026.75,89.9,476.45,0.644,1
5.8,27.7,1020.2,96.0,506.19,0.475,0
21.1,74.4,1010.74,76.8,471.77,0.632,1
5.1,65.6,997.57,65.7,506.4,0.345,0
22.9,33.7,997.18,55.5,480.46,0.549,0
27.8,52.9,1012.1,82.5,461.51,0.747,1
23.5,29.6,1023.78,90.4,476.0,0.704,1
7.6,65.8,995.64,69.0,500.81,0.397,0
34.0,48.2,1017.29,52.2,446.7,0.723,1
3.2,64.6,1013.68,58.0,515.17,0.277,0
28.5,62.2,997.67,37.0,470.14,0.555,0
30.9,68.0,1006.86,69.7,442.49,0.768,1
30.8,35.8,1021.73,93.8,457.36,0.834,1
7.9,71.2,1009.14,91.3,493.7,0.503,0
12.2,76.9,1015.7,71.4,490.49,0.477,0
19.8,42.5,1004.92,40.3,482.32,0.45,0
14.8,54.8,1005.55,26.2,491.62,0.321,0
5.3,76.4,1015.63,40.1,499.54,0.259,0
18.0,72.4,1028.9,26.2,486.97,0.366,0
4.1,42.9,995.41,47.6,516.47,0.241,0
30.1,34.9,1031.28,36.5,464.95,0.582,0
4.6,64.7,1001.74,39.1,503.13,0.24,0
7.8,38.9,1019.43,65.4,514.04,0.358,0
32.1,26.3,1026.7,78.7,452.44,0.797,1
23.6,65.4,1027.32,56.8,470.13,0.582,0
20.7,68.2,1024.53,83.8,476.35,0.647,1
28.0,40.9,1030.92,66.0,467.31,0.672,1
32.5,33.8,998.22,70.0,461.21,0.749,1
36.4,65.0,1016.39,32.3,449.35,0.665,1
32.8,77.1,1027.65,32.7,458.59,0.608,1
5.3,81.0,1012.56,30.1,508.89,0.2,0
21.7,36.9,1007.7,69.9,487.37,0.58,0
26.6,48.9,1024.38,48.9,467.21,0.589,0
15.5,32.2,1025.49,83.0,489.02,0.561,0
31.3,34.0,994.53,97.9,453.24,0.864,1
13.6,35.1,995.07,71.5,491.29,0.49,0
12.9,57.3,995.11,32.2,503.44,0.302,0
21.0,31.7,1024.99,75.1,482.52,0.603,1
34.0,60.2,992.93,88.7,442.7,0.877,1
3.7,78.7,1003.95,81.3,497.22,0.411,0
36.2,52.2,1022.56,98.4,448.29,0.928,1
